dep,entry_id,session_id,atc_text,expected_readback,agent_reply,structured_data,status,agent_latency_s,judge_latency_s,values_correct,completeness,no_hallucination,phraseology_score,overall,justification,error
GND,gnd_008,judge-gnd-gnd_008-3d8162,"Speedbird two Delta six, taxi to holding point Romeo two via taxiways Alpha, Bravo, Romeo.","Taxi to holding point Romeo two via Alpha, Bravo, Romeo, Speedbird two Delta six.","Speedbird two Delta six, taxi to holding point runway Romeo two via Alpha, Bravo, Romeo.","{""aircraft_registration"": ""Speedbird two Delta six"", ""pushback_approved"": false, ""taxi_route"": ""Alpha, Bravo, Romeo"", ""runway_in_use"": ""Romeo two"", ""instruction_text"": ""Speedbird two Delta six, taxi to holding point runway Romeo two via Alpha, Bravo, Romeo.""}",200,1.237,8.993,FAIL,PASS,FAIL,3,FAIL,El piloto añade incorrectamente la palabra 'runway' al punto de espera y coloca el distintivo de llamada al principio de la colación.,
GND,gnd_009,judge-gnd-gnd_009-85c58c,"Speedbird two four six, taxi to stand Foxtrot one five via taxiways Romeo, Alpha, Foxtrot.","Taxi to stand Foxtrot one five via Romeo, Alpha, Foxtrot, Speedbird two four six.","Speedbird two four six, taxi to stand Foxtrot one five via Romeo, Alpha, Foxtrot.","{""aircraft_registration"": ""Speedbird 246"", ""pushback_approved"": false, ""taxi_route"": ""Romeo, Alpha, Foxtrot"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Speedbird two four six, taxi to stand Foxtrot one five via Romeo, Alpha, Foxtrot.""}",200,1.145,7.377,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero el indicativo debería estar al final de la transmisión, no al principio.",
GND,gnd_010,judge-gnd-gnd_010-0aa6d1,"Swiss two four one, taxi to holding point Lima one via taxiways Golf, Alpha, Lima.","Taxi to holding point Lima one via Golf, Alpha, Lima, Swiss two four one.","Swiss 241, taxi to holding point runway Lima 1 via Golf, Alpha, Lima.","{""aircraft_registration"": ""Swiss 241"", ""pushback_approved"": false, ""taxi_route"": ""Golf, Alpha, Lima"", ""runway_in_use"": ""Lima 1"", ""instruction_text"": ""Swiss 241, taxi to holding point runway Lima 1 via Golf, Alpha, Lima.""}",200,1.272,9.324,FAIL,PASS,FAIL,2,FAIL,"El piloto repitió incorrectamente el punto de espera 'Lima one' como 'runway Lima 1', añadiendo una palabra inexistente, y colocó el distintivo de llamada al principio.",
GND,gnd_011,judge-gnd-gnd_011-4b81e4,"Swiss two four one, give way to the EasyJet crossing left to right, then continue via Lima to holding point Lima one.","Give way to the EasyJet, then continue via Lima to Lima one, Swiss two four one.","Swiss 241, give way to EasyJet crossing left to right, then continue via Lima to holding point Lima one.","{""aircraft_registration"": ""Swiss 241"", ""pushback_approved"": false, ""taxi_route"": ""Lima"", ""runway_in_use"": ""not specified"", ""instruction_text"": ""Swiss 241, give way to EasyJet crossing left to right, then continue via Lima to holding point Lima one.""}",200,1.536,17.456,PASS,PASS,PASS,2,FAIL,"La fraseología es incorrecta; el distintivo de llamada del piloto debe ir al final de la colación, no al principio.",
GND,gnd_012,judge-gnd-gnd_012-fca6e4,"EasyJet eight five six zero, pushback approved, facing west.","Pushback approved, facing west, EasyJet eight five six zero.","EasyJet eight five six zero, pushback approved facing west.","{""aircraft_registration"": ""EasyJet 8560"", ""pushback_approved"": true, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""EasyJet eight five six zero, pushback approved facing west.""}",200,1.4,8.204,N/A,PASS,PASS,3,PASS,"La fraseología es incorrecta porque el distintivo de llamada debería estar al final de la colación, no al principio.",
GND,gnd_013,judge-gnd-gnd_013-b5a065,"EasyJet eight Kilo six zero, taxi to holding point Sierra one via taxiways Foxtrot, Alpha, Sierra.","Taxi to holding point Sierra one via Foxtrot, Alpha, Sierra, EasyJet eight Kilo six zero.","EasyJet eight Kilo six zero, taxi to holding point Sierra one via Foxtrot, Alpha, Sierra.","{""aircraft_registration"": ""EZY8K60"", ""pushback_approved"": false, ""taxi_route"": ""Foxtrot, Alpha, Sierra"", ""runway_in_use"": ""Sierra one"", ""instruction_text"": ""EasyJet eight Kilo six zero, taxi to holding point Sierra one via Foxtrot, Alpha, Sierra.""}",200,1.419,8.095,PASS,PASS,PASS,3,PASS,"La coletilla debería estar al final de la colación, no al principio.",
GND,gnd_014,judge-gnd-gnd_014-12baf9,"Vueling one two three, taxi to stand Hotel two via taxiways Romeo, Alpha, Hotel.","Taxi to stand Hotel two via Romeo, Alpha, Hotel, Vueling one two three.","Vueling one two three, taxi to stand Hotel two via Romeo, Alpha, Hotel.","{""aircraft_registration"": ""Vueling 123"", ""pushback_approved"": false, ""taxi_route"": ""Romeo, Alpha, Hotel"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Vueling one two three, taxi to stand Hotel two via Romeo, Alpha, Hotel.""}",200,1.058,5.767,PASS,PASS,PASS,3,PASS,"El indicativo debería ir al final de la colación, no al principio.",
GND,gnd_015,judge-gnd-gnd_015-469603,"Vueling one two three, taxi to holding point Lima two via taxiways Hotel, Alpha, Lima.","Taxi to holding point Lima two via Hotel, Alpha, Lima, Vueling one two three.","Vueling 123, taxi to holding point runway Lima 2 via Hotel, Alpha, Lima.","{""aircraft_registration"": ""Vueling 123"", ""pushback_approved"": false, ""taxi_route"": ""Hotel, Alpha, Lima"", ""runway_in_use"": ""Lima 2"", ""instruction_text"": ""Vueling 123, taxi to holding point runway Lima 2 via Hotel, Alpha, Lima.""}",200,1.423,10.843,PASS,PASS,FAIL,2,FAIL,La colación añade la palabra 'runway' que no estaba en la instrucción original y coloca el distintivo al principio en lugar de al final.,
GND,gnd_016,judge-gnd-gnd_016-47a0da,"Ryanair four seven three, hold short of runway three two left, landing traffic on final.","Hold short of runway three two left, Ryanair four seven three.","Ryanair four seven three, hold short of runway three two left.","{""aircraft_registration"": ""Ryanair four seven three"", ""pushback_approved"": false, ""taxi_route"": ""N/A"", ""runway_in_use"": ""32L"", ""instruction_text"": ""Ryanair four seven three, hold short of runway three two left.""}",200,1.203,8.329,PASS,PASS,PASS,4,PASS,"La colación es correcta, pero el distintivo de llamada debería estar al final de la transmisión en lugar de al principio.",
GND,gnd_017,judge-gnd-gnd_017-49bbfc,"Iberia three one four two, pushback approved, facing north, tail towards stand Hotel four.","Pushback approved, facing north, tail to Hotel four, Iberia three one four two.","Iberia three one four two, pushback approved facing north.","{""aircraft_registration"": ""Iberia 3142"", ""pushback_approved"": true, ""taxi_route"": """", ""runway_in_use"": """", ""instruction_text"": ""Iberia three one four two, pushback approved facing north.""}",200,1.435,8.644,PASS,FAIL,PASS,3,FAIL,La colación es incompleta al omitir la instrucción de la dirección de la cola y el indicativo está al principio en lugar de al final.,
GND,gnd_018,judge-gnd-gnd_018-c7ca16,"Ryanair four seven three, pushback and start approved, facing west.","Pushback and start approved, facing west, Ryanair four seven three.","Ryanair four seven three, pushback approved facing west, taxiing.","{""aircraft_registration"": ""Ryanair four seven three"", ""pushback_approved"": true, ""taxi_route"": null, ""runway_in_use"": null, ""instruction_text"": ""Ryanair four seven three, pushback approved facing west, taxiing.""}",200,1.026,7.754,N/A,FAIL,FAIL,2,FAIL,El piloto omitió 'and start' y añadió 'taxiing' sin autorización.,
GND,gnd_019,judge-gnd-gnd_019-ae2fc5,"Iberia three one four Bravo, taxi to holding point runway three two left via Alpha, Bravo.","Taxi to holding point runway three two left via Alpha, Bravo, Iberia three one four Bravo.","Iberia 314 Bravo, taxi to holding point runway 32L via Alpha, Bravo.","{""aircraft_registration"": ""IB314B"", ""pushback_approved"": false, ""taxi_route"": ""Alpha, Bravo"", ""runway_in_use"": ""32L"", ""instruction_text"": ""Iberia 314 Bravo, taxi to holding point runway 32L via Alpha, Bravo.""}",200,1.358,8.281,PASS,PASS,PASS,3,PASS,"La fraseología es incorrecta porque el distintivo de llamada debería estar al final de la colación, no al principio.",
GND,gnd_020,judge-gnd-gnd_020-8ba5e3,"Lufthansa three seven two, pushback and start approved, facing south.","Pushback and start approved, facing south, Lufthansa three seven two.","Lufthansa three seven two, pushback approved facing south, taxi via taxiway routing as instructed, holding short runway.","{""aircraft_registration"": ""Lufthansa 372"", ""pushback_approved"": true, ""taxi_route"": ""as instructed"", ""runway_in_use"": ""not specified"", ""instruction_text"": ""Lufthansa three seven two, pushback approved facing south, taxi via taxiway routing as instructed, holding short runway.""}",200,1.209,11.376,PASS,FAIL,FAIL,2,FAIL,El piloto colacionó una instrucción de rodaje que no fue emitida y omitió la parte de la autorización de puesta en marcha.,
GND,gnd_021,judge-gnd-gnd_021-e5c0ee,"Lufthansa three seven two, taxi to holding point runway one eight left via Delta, Echo.","Taxi to holding point runway one eight left via Delta, Echo, Lufthansa three seven two.","Lufthansa 372, taxi to holding point runway 18L via Delta, Echo.","{""aircraft_registration"": ""Lufthansa 372"", ""pushback_approved"": false, ""taxi_route"": ""Delta, Echo"", ""runway_in_use"": ""18L"", ""instruction_text"": ""Lufthansa 372, taxi to holding point runway 18L via Delta, Echo.""}",200,1.136,8.203,PASS,PASS,PASS,3,PASS,"La coletilla debería estar al final de la colación, no al principio.",
GND,gnd_022,judge-gnd-gnd_022-1799b7,"Ryanair six six Golf, hold position, expect taxi in two minutes.","Hold position, Ryanair six six Golf.","Ryanair six six Golf, hold position, expect taxi in two minutes.","{""aircraft_registration"": ""Ryanair 66G"", ""pushback_approved"": false, ""taxi_route"": ""N/A"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Ryanair six six Golf, hold position, expect taxi in two minutes.""}",200,1.548,7.061,N/A,PASS,PASS,2,FAIL,"El agente utilizó fraseología de controlador al repetir la transmisión completa, colocando el indicativo al principio en lugar de al final de la colación.",
GND,gnd_023,judge-gnd-gnd_023-6ee3e5,"Iberia three one four Bravo, pushback approved, caution traffic behind, Airbus three twenty.","Pushback approved, Iberia three one four Bravo.","Iberia three one four Bravo, pushback approved.","{""aircraft_registration"": ""IB314B"", ""pushback_approved"": true, ""taxi_route"": null, ""runway_in_use"": null, ""instruction_text"": ""Iberia three one four Bravo, pushback approved.""}",200,1.433,7.961,N/A,PASS,PASS,4,PASS,"La fraseología es correcta, aunque la posición del distintivo de llamada debería estar al final de la colación.",
GND,gnd_024,judge-gnd-gnd_024-7fba9c,"Lufthansa three seven two, taxi to holding point runway one eight left via Delta, cross runway two seven.","Taxi to holding point runway one eight left via Delta, cross runway two seven, Lufthansa three seven two.","Lufthansa three seven two, taxi to holding point runway one eight left via Delta, cross runway two seven.","{""aircraft_registration"": ""Lufthansa three seven two"", ""pushback_approved"": false, ""taxi_route"": ""Delta, cross runway two seven"", ""runway_in_use"": ""one eight left"", ""instruction_text"": ""Lufthansa three seven two, taxi to holding point runway one eight left via Delta, cross runway two seven.""}",200,1.004,7.898,PASS,PASS,PASS,4,PASS,"La fraseología es incorrecta porque el distintivo de llamada debe ir al final de la colación, no al principio.",
GND,gnd_025,judge-gnd-gnd_025-20a4ef,"Swiss two four one, taxi to holding point runway three two right via Alpha, hold short of runway three two left.","Taxi to holding point runway three two right via Alpha, hold short of runway three two left, Swiss two four one.","Swiss 241, taxi to holding point runway 32R via Alpha, hold short of runway 32L.","{""aircraft_registration"": ""Swiss 241"", ""pushback_approved"": false, ""taxi_route"": ""Alpha"", ""runway_in_use"": ""32R"", ""instruction_text"": ""Swiss 241, taxi to holding point runway 32R via Alpha, hold short of runway 32L.""}",200,1.429,8.228,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero el distintivo de llamada debería estar al final de la transmisión, no al principio.",
GND,gnd_026,judge-gnd-gnd_026-7f6e7a,"EasyJet eight five Whiskey zero, give way to departing traffic on your left.","Give way to departing traffic on your left, EasyJet eight five Whiskey zero.","EasyJet eight five Whiskey zero, give way to departing traffic on the left.","{""aircraft_registration"": ""EZY85W0"", ""pushback_approved"": false, ""taxi_route"": null, ""runway_in_use"": null, ""instruction_text"": ""EasyJet eight five Whiskey zero, give way to departing traffic on the left.""}",200,1.211,7.793,N/A,PASS,PASS,4,PASS,"La colación es correcta, pero el distintivo de llamada debería ir al final de la transmisión.",
GND,gnd_027,judge-gnd-gnd_027-4eba72,"Ryanair six six Golf, taxi to holding point runway three two right via Bravo, follow the Boeing seven three seven ahead.","Taxi to holding point runway three two right via Bravo, follow the Boeing, Ryanair six six Golf.","Ryanair six six Golf, taxi to holding point runway three two right via Bravo.","{""aircraft_registration"": ""RYR66G"", ""pushback_approved"": false, ""taxi_route"": ""Bravo"", ""runway_in_use"": ""32R"", ""instruction_text"": ""Ryanair six six Golf, taxi to holding point runway three two right via Bravo.""}",200,0.968,7.028,PASS,FAIL,PASS,3,FAIL,La colación omitió la instrucción de seguir al Boeing siete tres siete que iba delante.,
GND,gnd_028,judge-gnd-gnd_028-5eaf9c,"Vueling one two three, start up approved, QNH one zero one three.","Start up approved, QNH one zero one three, Vueling one two three.","Vueling one two three, start up approved, QNH one zero one three.","{""aircraft_registration"": ""Vueling 123"", ""pushback_approved"": false, ""taxi_route"": ""N/A"", ""runway_in_use"": ""N/A"", ""instruction_text"": ""Vueling one two three, start up approved, QNH one zero one three.""}",200,1.489,7.381,PASS,PASS,PASS,4,PASS,"La fraseología es correcta, pero el indicativo debería ir al final de la colación.",
